old,url,name,awsurl
|  dakota_state_university-02.jpg                          |,https://sandbox.markofthelam.com/titleIX/dakota_state_university-02.jpg,DAKOTA STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/dakota_state_university-02.jpg
|  dakota_state_university-03.jpg                          |,https://sandbox.markofthelam.com/titleIX/dakota_state_university-03.jpg,DAKOTA STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/dakota_state_university-03.jpg
|  dakota_state_university-04.jpg                          |,https://sandbox.markofthelam.com/titleIX/dakota_state_university-04.jpg,DAKOTA STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/dakota_state_university-04.jpg
|  dartmouth_college-01.jpg                                |,https://sandbox.markofthelam.com/titleIX/dartmouth_college-01.jpg,DARTMOUTH COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/dartmouth_college-01.jpg
|  dartmouth_college-02.jpg                                |,https://sandbox.markofthelam.com/titleIX/dartmouth_college-02.jpg,DARTMOUTH COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/dartmouth_college-02.jpg
|  dartmouth_college-03.jpg                                |,https://sandbox.markofthelam.com/titleIX/dartmouth_college-03.jpg,DARTMOUTH COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/dartmouth_college-03.jpg
|  dartmouth_college-04.jpg                                |,https://sandbox.markofthelam.com/titleIX/dartmouth_college-04.jpg,DARTMOUTH COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/dartmouth_college-04.jpg
|  dartmouth_college-05.jpg                                |,https://sandbox.markofthelam.com/titleIX/dartmouth_college-05.jpg,DARTMOUTH COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/dartmouth_college-05.jpg
|  davidson_county_community_college-01.jpg                |,https://sandbox.markofthelam.com/titleIX/davidson_county_community_college-01.jpg,DAVIDSON COUNTY COMMUNITY COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/davidson_county_community_college-01.jpg
|  davidson_county_community_college-02.jpg                |,https://sandbox.markofthelam.com/titleIX/davidson_county_community_college-02.jpg,DAVIDSON COUNTY COMMUNITY COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/davidson_county_community_college-02.jpg
|  davidson_county_community_college-03.jpg                |,https://sandbox.markofthelam.com/titleIX/davidson_county_community_college-03.jpg,DAVIDSON COUNTY COMMUNITY COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/davidson_county_community_college-03.jpg
|  davidson_county_community_college-04.jpg                |,https://sandbox.markofthelam.com/titleIX/davidson_county_community_college-04.jpg,DAVIDSON COUNTY COMMUNITY COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/davidson_county_community_college-04.jpg
|  davidson_county_community_college-05.jpg                |,https://sandbox.markofthelam.com/titleIX/davidson_county_community_college-05.jpg,DAVIDSON COUNTY COMMUNITY COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/davidson_county_community_college-05.jpg
|  del_mar_college-01.jpg                                  |,https://sandbox.markofthelam.com/titleIX/del_mar_college-01.jpg,DEL MAR COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/del_mar_college-01.jpg
|  del_mar_college-02.jpg                                  |,https://sandbox.markofthelam.com/titleIX/del_mar_college-02.jpg,DEL MAR COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/del_mar_college-02.jpg
|  del_mar_college-03.jpg                                  |,https://sandbox.markofthelam.com/titleIX/del_mar_college-03.jpg,DEL MAR COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/del_mar_college-03.jpg
|  del_mar_college-04.jpg                                  |,https://sandbox.markofthelam.com/titleIX/del_mar_college-04.jpg,DEL MAR COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/del_mar_college-04.jpg
|  delta_college-01.jpg                                    |,https://sandbox.markofthelam.com/titleIX/delta_college-01.jpg,DELTA COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/delta_college-01.jpg
|  delta_college-02.jpg                                    |,https://sandbox.markofthelam.com/titleIX/delta_college-02.jpg,DELTA COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/delta_college-02.jpg
|  delta_college-03.jpg                                    |,https://sandbox.markofthelam.com/titleIX/delta_college-03.jpg,DELTA COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/delta_college-03.jpg
|  delta_college-04.jpg                                    |,https://sandbox.markofthelam.com/titleIX/delta_college-04.jpg,DELTA COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/delta_college-04.jpg
|  delta_college-05.jpg                                    |,https://sandbox.markofthelam.com/titleIX/delta_college-05.jpg,DELTA COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/delta_college-05.jpg
|  denison_university-01.jpg                               |,https://sandbox.markofthelam.com/titleIX/denison_university-01.jpg,DENISON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/denison_university-01.jpg
|  denison_university-02.jpg                               |,https://sandbox.markofthelam.com/titleIX/denison_university-02.jpg,DENISON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/denison_university-02.jpg
|  denison_university-03.jpg                               |,https://sandbox.markofthelam.com/titleIX/denison_university-03.jpg,DENISON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/denison_university-03.jpg
|  denison_university-04.jpg                               |,https://sandbox.markofthelam.com/titleIX/denison_university-04.jpg,DENISON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/denison_university-04.jpg
|  denison_university-05.jpg                               |,https://sandbox.markofthelam.com/titleIX/denison_university-05.jpg,DENISON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/denison_university-05.jpg
|  dongguk_university_los_angeles-01.jpg                   |,https://sandbox.markofthelam.com/titleIX/dongguk_university_los_angeles-01.jpg,DONGGUK UNIVERSITY LOS ANGELES,https://title-ix.s3.us-east-2.amazonaws.com/dongguk_university_los_angeles-01.jpg
|  dongguk_university_los_angeles-02.jpg                   |,https://sandbox.markofthelam.com/titleIX/dongguk_university_los_angeles-02.jpg,DONGGUK UNIVERSITY LOS ANGELES,https://title-ix.s3.us-east-2.amazonaws.com/dongguk_university_los_angeles-02.jpg
|  dongguk_university_los_angeles-03.jpg                   |,https://sandbox.markofthelam.com/titleIX/dongguk_university_los_angeles-03.jpg,DONGGUK UNIVERSITY LOS ANGELES,https://title-ix.s3.us-east-2.amazonaws.com/dongguk_university_los_angeles-03.jpg
|  dongguk_university_los_angeles-04.jpg                   |,https://sandbox.markofthelam.com/titleIX/dongguk_university_los_angeles-04.jpg,DONGGUK UNIVERSITY LOS ANGELES,https://title-ix.s3.us-east-2.amazonaws.com/dongguk_university_los_angeles-04.jpg
|  drake_university-01.jpg                                 |,https://sandbox.markofthelam.com/titleIX/drake_university-01.jpg,DRAKE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/drake_university-01.jpg
|  drake_university-02.jpg                                 |,https://sandbox.markofthelam.com/titleIX/drake_university-02.jpg,DRAKE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/drake_university-02.jpg
|  drake_university-03.jpg                                 |,https://sandbox.markofthelam.com/titleIX/drake_university-03.jpg,DRAKE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/drake_university-03.jpg
|  drake_university-04.jpg                                 |,https://sandbox.markofthelam.com/titleIX/drake_university-04.jpg,DRAKE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/drake_university-04.jpg
|  drake_university-05.jpg                                 |,https://sandbox.markofthelam.com/titleIX/drake_university-05.jpg,DRAKE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/drake_university-05.jpg
|  duke_university-01.jpg                                  |,https://sandbox.markofthelam.com/titleIX/duke_university-01.jpg,DUKE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/duke_university-01.jpg
|  duke_university-02.jpg                                  |,https://sandbox.markofthelam.com/titleIX/duke_university-02.jpg,DUKE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/duke_university-02.jpg
|  duke_university-03.jpg                                  |,https://sandbox.markofthelam.com/titleIX/duke_university-03.jpg,DUKE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/duke_university-03.jpg
|  duke_university-04.jpg                                  |,https://sandbox.markofthelam.com/titleIX/duke_university-04.jpg,DUKE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/duke_university-04.jpg
|  duke_university-05.jpg                                  |,https://sandbox.markofthelam.com/titleIX/duke_university-05.jpg,DUKE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/duke_university-05.jpg
|  east_stroudsburg_university_of_pennsylvania-01.jpg      |,https://sandbox.markofthelam.com/titleIX/east_stroudsburg_university_of_pennsylvania-01.jpg,EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA,https://title-ix.s3.us-east-2.amazonaws.com/east_stroudsburg_university_of_pennsylvania-01.jpg
|  east_stroudsburg_university_of_pennsylvania-02.jpg      |,https://sandbox.markofthelam.com/titleIX/east_stroudsburg_university_of_pennsylvania-02.jpg,EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA,https://title-ix.s3.us-east-2.amazonaws.com/east_stroudsburg_university_of_pennsylvania-02.jpg
|  east_stroudsburg_university_of_pennsylvania-03.jpg      |,https://sandbox.markofthelam.com/titleIX/east_stroudsburg_university_of_pennsylvania-03.jpg,EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA,https://title-ix.s3.us-east-2.amazonaws.com/east_stroudsburg_university_of_pennsylvania-03.jpg
|  east_stroudsburg_university_of_pennsylvania-04.jpg      |,https://sandbox.markofthelam.com/titleIX/east_stroudsburg_university_of_pennsylvania-04.jpg,EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA,https://title-ix.s3.us-east-2.amazonaws.com/east_stroudsburg_university_of_pennsylvania-04.jpg
|  east_stroudsburg_university_of_pennsylvania-05.jpg      |,https://sandbox.markofthelam.com/titleIX/east_stroudsburg_university_of_pennsylvania-05.jpg,EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA,https://title-ix.s3.us-east-2.amazonaws.com/east_stroudsburg_university_of_pennsylvania-05.jpg
|  east_tennessee_state_university-01.jpg                  |,https://sandbox.markofthelam.com/titleIX/east_tennessee_state_university-01.jpg,EAST TENNESSEE STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/east_tennessee_state_university-01.jpg
|  east_tennessee_state_university-02.jpg                  |,https://sandbox.markofthelam.com/titleIX/east_tennessee_state_university-02.jpg,EAST TENNESSEE STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/east_tennessee_state_university-02.jpg
|  east_tennessee_state_university-03.jpg                  |,https://sandbox.markofthelam.com/titleIX/east_tennessee_state_university-03.jpg,EAST TENNESSEE STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/east_tennessee_state_university-03.jpg
|  east_tennessee_state_university-04.jpg                  |,https://sandbox.markofthelam.com/titleIX/east_tennessee_state_university-04.jpg,EAST TENNESSEE STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/east_tennessee_state_university-04.jpg
|  eastern_washington_university-01.jpg                    |,https://sandbox.markofthelam.com/titleIX/eastern_washington_university-01.jpg,EASTERN WASHINGTON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/eastern_washington_university-01.jpg
|  eastern_washington_university-02.jpg                    |,https://sandbox.markofthelam.com/titleIX/eastern_washington_university-02.jpg,EASTERN WASHINGTON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/eastern_washington_university-02.jpg
|  eastern_washington_university-03.jpg                    |,https://sandbox.markofthelam.com/titleIX/eastern_washington_university-03.jpg,EASTERN WASHINGTON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/eastern_washington_university-03.jpg
|  eastern_washington_university-04.jpg                    |,https://sandbox.markofthelam.com/titleIX/eastern_washington_university-04.jpg,EASTERN WASHINGTON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/eastern_washington_university-04.jpg
|  edmonds_cc-01.jpg                                       |,https://sandbox.markofthelam.com/titleIX/edmonds_cc-01.jpg,EDMONDS CC,https://title-ix.s3.us-east-2.amazonaws.com/edmonds_cc-01.jpg
|  edmonds_cc-02.jpg                                       |,https://sandbox.markofthelam.com/titleIX/edmonds_cc-02.jpg,EDMONDS CC,https://title-ix.s3.us-east-2.amazonaws.com/edmonds_cc-02.jpg
|  edmonds_cc-03.jpg                                       |,https://sandbox.markofthelam.com/titleIX/edmonds_cc-03.jpg,EDMONDS CC,https://title-ix.s3.us-east-2.amazonaws.com/edmonds_cc-03.jpg
|  edmonds_cc-04.jpg                                       |,https://sandbox.markofthelam.com/titleIX/edmonds_cc-04.jpg,EDMONDS CC,https://title-ix.s3.us-east-2.amazonaws.com/edmonds_cc-04.jpg
|  edmonds_cc-05.jpg                                       |,https://sandbox.markofthelam.com/titleIX/edmonds_cc-05.jpg,EDMONDS CC,https://title-ix.s3.us-east-2.amazonaws.com/edmonds_cc-05.jpg
|  emerson_college-01.jpg                                  |,https://sandbox.markofthelam.com/titleIX/emerson_college-01.jpg,EMERSON COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/emerson_college-01.jpg
|  emerson_college-02.jpg                                  |,https://sandbox.markofthelam.com/titleIX/emerson_college-02.jpg,EMERSON COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/emerson_college-02.jpg
|  emerson_college-03.jpg                                  |,https://sandbox.markofthelam.com/titleIX/emerson_college-03.jpg,EMERSON COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/emerson_college-03.jpg
|  emerson_college-04.jpg                                  |,https://sandbox.markofthelam.com/titleIX/emerson_college-04.jpg,EMERSON COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/emerson_college-04.jpg
|  fayetteville_state_university-01.jpg                    |,https://sandbox.markofthelam.com/titleIX/fayetteville_state_university-01.jpg,FAYETTEVILLE STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/fayetteville_state_university-01.jpg
|  fayetteville_state_university-02.jpg                    |,https://sandbox.markofthelam.com/titleIX/fayetteville_state_university-02.jpg,FAYETTEVILLE STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/fayetteville_state_university-02.jpg
|  fayetteville_state_university-03.jpg                    |,https://sandbox.markofthelam.com/titleIX/fayetteville_state_university-03.jpg,FAYETTEVILLE STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/fayetteville_state_university-03.jpg
|  fayetteville_state_university-04.jpg                    |,https://sandbox.markofthelam.com/titleIX/fayetteville_state_university-04.jpg,FAYETTEVILLE STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/fayetteville_state_university-04.jpg
|  fayetteville_state_university-05.jpg                    |,https://sandbox.markofthelam.com/titleIX/fayetteville_state_university-05.jpg,FAYETTEVILLE STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/fayetteville_state_university-05.jpg
|  flagler_college-01.jpg                                  |,https://sandbox.markofthelam.com/titleIX/flagler_college-01.jpg,FLAGLER COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/flagler_college-01.jpg
|  flagler_college-02.jpg                                  |,https://sandbox.markofthelam.com/titleIX/flagler_college-02.jpg,FLAGLER COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/flagler_college-02.jpg
|  flagler_college-03.jpg                                  |,https://sandbox.markofthelam.com/titleIX/flagler_college-03.jpg,FLAGLER COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/flagler_college-03.jpg
|  flagler_college-04.jpg                                  |,https://sandbox.markofthelam.com/titleIX/flagler_college-04.jpg,FLAGLER COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/flagler_college-04.jpg
|  flagler_college-05.jpg                                  |,https://sandbox.markofthelam.com/titleIX/flagler_college-05.jpg,FLAGLER COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/flagler_college-05.jpg
|  flagler_technical_institute-01.jpg                      |,https://sandbox.markofthelam.com/titleIX/flagler_technical_institute-01.jpg,FLAGLER TECHNICAL INSTITUTE,https://title-ix.s3.us-east-2.amazonaws.com/flagler_technical_institute-01.jpg
|  flagler_technical_institute-02.jpg                      |,https://sandbox.markofthelam.com/titleIX/flagler_technical_institute-02.jpg,FLAGLER TECHNICAL INSTITUTE,https://title-ix.s3.us-east-2.amazonaws.com/flagler_technical_institute-02.jpg
|  flagler_technical_institute-03.jpg                      |,https://sandbox.markofthelam.com/titleIX/flagler_technical_institute-03.jpg,FLAGLER TECHNICAL INSTITUTE,https://title-ix.s3.us-east-2.amazonaws.com/flagler_technical_institute-03.jpg
|  florida_agricultural_and_mechanical_university-01.jpg   |,https://sandbox.markofthelam.com/titleIX/florida_agricultural_and_mechanical_university-01.jpg,FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/florida_agricultural_and_mechanical_university-01.jpg
|  florida_agricultural_and_mechanical_university-02.jpg   |,https://sandbox.markofthelam.com/titleIX/florida_agricultural_and_mechanical_university-02.jpg,FLORIDA AGRICULTURAL AND MECHANICAL UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/florida_agricultural_and_mechanical_university-02.jpg
|  florida_institute_of_technology-melbourne-01.jpg        |,https://sandbox.markofthelam.com/titleIX/florida_institute_of_technology-melbourne-01.jpg,FLORIDA INSTITUTE OF TECHNOLOGY-MELBOURNE,https://title-ix.s3.us-east-2.amazonaws.com/florida_institute_of_technology-melbourne-01.jpg
|  florida_institute_of_technology-melbourne-02.jpg        |,https://sandbox.markofthelam.com/titleIX/florida_institute_of_technology-melbourne-02.jpg,FLORIDA INSTITUTE OF TECHNOLOGY-MELBOURNE,https://title-ix.s3.us-east-2.amazonaws.com/florida_institute_of_technology-melbourne-02.jpg
|  florida_institute_of_technology-melbourne-03.jpg        |,https://sandbox.markofthelam.com/titleIX/florida_institute_of_technology-melbourne-03.jpg,FLORIDA INSTITUTE OF TECHNOLOGY-MELBOURNE,https://title-ix.s3.us-east-2.amazonaws.com/florida_institute_of_technology-melbourne-03.jpg
|  florida_institute_of_technology-melbourne-04.jpg        |,https://sandbox.markofthelam.com/titleIX/florida_institute_of_technology-melbourne-04.jpg,FLORIDA INSTITUTE OF TECHNOLOGY-MELBOURNE,https://title-ix.s3.us-east-2.amazonaws.com/florida_institute_of_technology-melbourne-04.jpg
|  florida_institute_of_technology-melbourne-05.jpg        |,https://sandbox.markofthelam.com/titleIX/florida_institute_of_technology-melbourne-05.jpg,FLORIDA INSTITUTE OF TECHNOLOGY-MELBOURNE,https://title-ix.s3.us-east-2.amazonaws.com/florida_institute_of_technology-melbourne-05.jpg
|  florida_state_university-01.jpg                         |,https://sandbox.markofthelam.com/titleIX/florida_state_university-01.jpg,FLORIDA STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/florida_state_university-01.jpg
|  florida_state_university-02.jpg                         |,https://sandbox.markofthelam.com/titleIX/florida_state_university-02.jpg,FLORIDA STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/florida_state_university-02.jpg
|  florida_state_university-03.jpg                         |,https://sandbox.markofthelam.com/titleIX/florida_state_university-03.jpg,FLORIDA STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/florida_state_university-03.jpg
|  florida_state_university-04.jpg                         |,https://sandbox.markofthelam.com/titleIX/florida_state_university-04.jpg,FLORIDA STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/florida_state_university-04.jpg
|  fortis_college-_cuyahoga_falls-01.jpg                   |,https://sandbox.markofthelam.com/titleIX/fortis_college-_cuyahoga_falls-01.jpg,FORTIS COLLEGE- CUYAHOGA FALLS,https://title-ix.s3.us-east-2.amazonaws.com/fortis_college-_cuyahoga_falls-01.jpg
|  francis_marion_university-01.jpg                        |,https://sandbox.markofthelam.com/titleIX/francis_marion_university-01.jpg,FRANCIS MARION UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/francis_marion_university-01.jpg
|  francis_marion_university-02.jpg                        |,https://sandbox.markofthelam.com/titleIX/francis_marion_university-02.jpg,FRANCIS MARION UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/francis_marion_university-02.jpg
|  francis_marion_university-03.jpg                        |,https://sandbox.markofthelam.com/titleIX/francis_marion_university-03.jpg,FRANCIS MARION UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/francis_marion_university-03.jpg
|  francis_marion_university-04.jpg                        |,https://sandbox.markofthelam.com/titleIX/francis_marion_university-04.jpg,FRANCIS MARION UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/francis_marion_university-04.jpg
|  francis_marion_university-05.jpg                        |,https://sandbox.markofthelam.com/titleIX/francis_marion_university-05.jpg,FRANCIS MARION UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/francis_marion_university-05.jpg
|  franklin_and_marshall_college-01.jpg                    |,https://sandbox.markofthelam.com/titleIX/franklin_and_marshall_college-01.jpg,FRANKLIN AND MARSHALL COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/franklin_and_marshall_college-01.jpg
|  franklin_and_marshall_college-02.jpg                    |,https://sandbox.markofthelam.com/titleIX/franklin_and_marshall_college-02.jpg,FRANKLIN AND MARSHALL COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/franklin_and_marshall_college-02.jpg
|  franklin_and_marshall_college-03.jpg                    |,https://sandbox.markofthelam.com/titleIX/franklin_and_marshall_college-03.jpg,FRANKLIN AND MARSHALL COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/franklin_and_marshall_college-03.jpg
|  franklin_and_marshall_college-04.jpg                    |,https://sandbox.markofthelam.com/titleIX/franklin_and_marshall_college-04.jpg,FRANKLIN AND MARSHALL COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/franklin_and_marshall_college-04.jpg
|  franklin_and_marshall_college-05.jpg                    |,https://sandbox.markofthelam.com/titleIX/franklin_and_marshall_college-05.jpg,FRANKLIN AND MARSHALL COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/franklin_and_marshall_college-05.jpg
|  franklin_pierce_university-01.jpg                       |,https://sandbox.markofthelam.com/titleIX/franklin_pierce_university-01.jpg,FRANKLIN PIERCE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/franklin_pierce_university-01.jpg
|  franklin_pierce_university-02.jpg                       |,https://sandbox.markofthelam.com/titleIX/franklin_pierce_university-02.jpg,FRANKLIN PIERCE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/franklin_pierce_university-02.jpg
|  franklin_pierce_university-03.jpg                       |,https://sandbox.markofthelam.com/titleIX/franklin_pierce_university-03.jpg,FRANKLIN PIERCE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/franklin_pierce_university-03.jpg
|  franklin_pierce_university-04.jpg                       |,https://sandbox.markofthelam.com/titleIX/franklin_pierce_university-04.jpg,FRANKLIN PIERCE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/franklin_pierce_university-04.jpg
|  full_sail_university-01.jpg                             |,https://sandbox.markofthelam.com/titleIX/full_sail_university-01.jpg,FULL SAIL UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/full_sail_university-01.jpg
|  full_sail_university-02.jpg                             |,https://sandbox.markofthelam.com/titleIX/full_sail_university-02.jpg,FULL SAIL UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/full_sail_university-02.jpg
|  full_sail_university-03.jpg                             |,https://sandbox.markofthelam.com/titleIX/full_sail_university-03.jpg,FULL SAIL UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/full_sail_university-03.jpg
|  full_sail_university-04.jpg                             |,https://sandbox.markofthelam.com/titleIX/full_sail_university-04.jpg,FULL SAIL UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/full_sail_university-04.jpg
|  full_sail_university-05.jpg                             |,https://sandbox.markofthelam.com/titleIX/full_sail_university-05.jpg,FULL SAIL UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/full_sail_university-05.jpg
|  george_mason_university-01.jpg                          |,https://sandbox.markofthelam.com/titleIX/george_mason_university-01.jpg,GEORGE MASON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/george_mason_university-01.jpg
|  george_mason_university-02.jpg                          |,https://sandbox.markofthelam.com/titleIX/george_mason_university-02.jpg,GEORGE MASON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/george_mason_university-02.jpg
|  george_mason_university-03.jpg                          |,https://sandbox.markofthelam.com/titleIX/george_mason_university-03.jpg,GEORGE MASON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/george_mason_university-03.jpg
|  george_mason_university-04.jpg                          |,https://sandbox.markofthelam.com/titleIX/george_mason_university-04.jpg,GEORGE MASON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/george_mason_university-04.jpg
|  george_mason_university-05.jpg                          |,https://sandbox.markofthelam.com/titleIX/george_mason_university-05.jpg,GEORGE MASON UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/george_mason_university-05.jpg
|  georgetown_university-01.jpg                            |,https://sandbox.markofthelam.com/titleIX/georgetown_university-01.jpg,GEORGETOWN UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/georgetown_university-01.jpg
|  georgetown_university-02.jpg                            |,https://sandbox.markofthelam.com/titleIX/georgetown_university-02.jpg,GEORGETOWN UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/georgetown_university-02.jpg
|  georgetown_university-03.jpg                            |,https://sandbox.markofthelam.com/titleIX/georgetown_university-03.jpg,GEORGETOWN UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/georgetown_university-03.jpg
|  georgetown_university-04.jpg                            |,https://sandbox.markofthelam.com/titleIX/georgetown_university-04.jpg,GEORGETOWN UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/georgetown_university-04.jpg
|  georgetown_university-05.jpg                            |,https://sandbox.markofthelam.com/titleIX/georgetown_university-05.jpg,GEORGETOWN UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/georgetown_university-05.jpg
|  georgia_college_and_state_university-01.jpg             |,https://sandbox.markofthelam.com/titleIX/georgia_college_and_state_university-01.jpg,GEORGIA COLLEGE AND STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/georgia_college_and_state_university-01.jpg
|  georgia_college_and_state_university-02.jpg             |,https://sandbox.markofthelam.com/titleIX/georgia_college_and_state_university-02.jpg,GEORGIA COLLEGE AND STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/georgia_college_and_state_university-02.jpg
|  georgia_college_and_state_university-03.jpg             |,https://sandbox.markofthelam.com/titleIX/georgia_college_and_state_university-03.jpg,GEORGIA COLLEGE AND STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/georgia_college_and_state_university-03.jpg
|  georgia_college_and_state_university-04.jpg             |,https://sandbox.markofthelam.com/titleIX/georgia_college_and_state_university-04.jpg,GEORGIA COLLEGE AND STATE UNIVERSITY,https://title-ix.s3.us-east-2.amazonaws.com/georgia_college_and_state_university-04.jpg
|  georgia_institute_of_technology-main_campus-01.jpg      |,https://sandbox.markofthelam.com/titleIX/georgia_institute_of_technology-main_campus-01.jpg,GEORGIA INSTITUTE OF TECHNOLOGY-MAIN CAMPUS,https://title-ix.s3.us-east-2.amazonaws.com/georgia_institute_of_technology-main_campus-01.jpg
